subjID,experimentName,versionName,windowWidth,Z-Scored RT,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,s2_misscaled,misscaled,object,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime,age,gender
747317,OSS,v7,1536,-0.08194931645997289,722,1536,864,2-16-2023,14-10-37,2,0,small,kitchen,misscaled,misscaled,sponge.png,0,zo,classroom,c1_zo.png,1,1,zo,classroom,c4_zo.png,c,1,838,65856,272145,40,Woman
747317,OSS,v7,1536,-0.029177001216399018,722,1536,864,2-16-2023,14-10-37,2,1,small,kitchen,scaled,scaled,saltshaker.png,1,zi,kitchen,k3_zi.png,1,0,zi,bathroom,b0_zi.png,c,0,851,65856,272145,40,Woman
747317,OSS,v7,1536,0.5147837866789009,722,1536,864,2-16-2023,14-10-37,2,2,large,laundromat,misscaled,scaled,detergent.png,1,zo,laundromat,l4_zo.png,0,1,zi,laundromat,l3_zi.png,c,1,985,65856,272145,40,Woman
747317,OSS,v7,1536,-0.44729611430009975,722,1536,864,2-16-2023,14-10-37,2,3,small,classroom,misscaled,misscaled,paperclip.png,1,zo,classroom,c0_zo.png,1,0,zo,kitchen,k1_zo.png,c,0,748,65856,272145,40,Woman
747317,OSS,v7,1536,-0.34581089267784226,722,1536,864,2-16-2023,14-10-37,2,4,small,classroom,misscaled,scaled,binderclip.png,1,zi,classroom,c5_zi.png,0,0,zo,kitchen,k4_zo.png,m,1,773,65856,272145,40,Woman
747317,OSS,v7,1536,0.4214173827864241,722,1536,864,2-16-2023,14-10-37,2,5,small,classroom,scaled,misscaled,eraser.png,1,zo,classroom,c5_zo.png,0,0,zi,kitchen,k1_zi.png,m,1,962,65856,272145,40,Woman
747317,OSS,v7,1536,-0.0616522721355214,722,1536,864,2-16-2023,14-10-37,2,6,large,laundromat,misscaled,misscaled,shirt.png,0,zi,bathroom,b2_zi.png,1,1,zi,bathroom,b5_zi.png,c,1,843,65856,272145,40,Woman
747317,OSS,v7,1536,-0.5081872472734542,722,1536,864,2-16-2023,14-10-37,2,7,small,bathroom,scaled,scaled,floss.png,0,zi,kitchen,k2_zi.png,1,0,zi,classroom,c4_zi.png,m,1,733,65856,272145,40,Woman
747317,OSS,v7,1536,-0.5447219270574669,722,1536,864,2-16-2023,14-10-37,2,8,large,classroom,misscaled,misscaled,powerstrip.png,1,zi,classroom,c1_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,724,65856,272145,40,Woman
747317,OSS,v7,1536,-0.8248211387348975,722,1536,864,2-16-2023,14-10-37,2,9,large,bathroom,misscaled,scaled,tissuebox.png,0,zo,kitchen,k2_zo.png,0,0,zi,laundromat,l4_zi.png,m,1,655,65856,272145,40,Woman
747317,OSS,v7,1536,-0.16313749375777886,722,1536,864,2-16-2023,14-10-37,2,10,large,bathroom,misscaled,misscaled,loofah.png,0,zi,laundromat,l0_zi.png,1,0,zi,kitchen,k0_zi.png,m,1,818,65856,272145,40,Woman
747317,OSS,v7,1536,-0.16313749375777886,722,1536,864,2-16-2023,14-10-37,2,11,large,kitchen,misscaled,scaled,pot.png,1,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k5_zi.png,c,1,818,65856,272145,40,Woman
747317,OSS,v7,1536,-0.8897716805731423,722,1536,864,2-16-2023,14-10-37,2,12,small,kitchen,scaled,misscaled,spoon.png,0,zo,laundromat,l5_zo.png,0,1,zi,laundromat,l2_zi.png,c,1,639,65856,272145,40,Woman
747317,OSS,v7,1536,0.7218136387883062,722,1536,864,2-16-2023,14-10-37,2,13,small,laundromat,misscaled,scaled,coins.png,0,zi,bathroom,b3_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,1036,65856,272145,40,Woman
747317,OSS,v7,1536,-0.8897716805731423,722,1536,864,2-16-2023,14-10-37,2,14,large,bathroom,scaled,scaled,hairdryer.png,0,zo,laundromat,l1_zo.png,1,0,zo,classroom,c3_zo.png,c,0,639,65856,272145,40,Woman
747317,OSS,v7,1536,3.2914194502638647,722,1536,864,2-16-2023,14-10-37,2,15,large,kitchen,scaled,misscaled,kettle.png,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k3_zo.png,c,1,1669,65856,272145,40,Woman
468374,OSS,v7,1536,0.9506808626631033,714,1536,864,2-15-2023,11-51-57,1,0,large,bathroom,misscaled,scaled,loofah.png,1,zo,bathroom,b5_zo.png,0,1,zi,bathroom,b0_zi.png,c,1,1462,71341,204793,40,Man
468374,OSS,v7,1536,-0.12487370871030215,714,1536,864,2-15-2023,11-51-57,1,1,large,laundromat,scaled,misscaled,shorts.png,0,zi,bathroom,b3_zi.png,0,0,zo,kitchen,k1_zo.png,m,1,1167,71341,204793,40,Man
468374,OSS,v7,1536,0.061069623967812,714,1536,864,2-15-2023,11-51-57,1,2,small,kitchen,misscaled,scaled,spoon.png,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k2_zo.png,m,0,1218,71341,204793,40,Man
468374,OSS,v7,1536,2.9304304635300835,714,1536,864,2-15-2023,11-51-57,1,3,small,kitchen,scaled,misscaled,sponge.png,0,zo,laundromat,l1_zo.png,0,0,zi,bathroom,b1_zi.png,none,0,2005,71341,204793,40,Man
468374,OSS,v7,1536,-0.4092576292768297,714,1536,864,2-15-2023,11-51-57,1,4,large,kitchen,scaled,misscaled,toaster.png,0,zi,classroom,c1_zi.png,0,0,zo,laundromat,l0_zo.png,m,1,1089,71341,204793,40,Man
468374,OSS,v7,1536,-0.13581155180901475,714,1536,864,2-15-2023,11-51-57,1,5,small,classroom,scaled,scaled,binderclip.png,0,zi,laundromat,l2_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,1164,71341,204793,40,Man
468374,OSS,v7,1536,1.2058972016330638,714,1536,864,2-15-2023,11-51-57,1,6,large,bathroom,misscaled,scaled,hairdryer.png,1,zo,bathroom,b1_zo.png,0,0,zi,laundromat,l4_zi.png,m,1,1532,71341,204793,40,Man
468374,OSS,v7,1536,-0.18320887190343602,714,1536,864,2-15-2023,11-51-57,1,7,large,classroom,scaled,scaled,computer.png,0,zo,bathroom,b3_zo.png,1,1,zo,bathroom,b2_zo.png,c,1,1151,71341,204793,40,Man
468374,OSS,v7,1536,0.23972106124678444,714,1536,864,2-15-2023,11-51-57,1,8,small,laundromat,misscaled,misscaled,socks.png,0,zo,classroom,c4_zo.png,1,1,zo,classroom,c5_zo.png,c,1,1267,71341,204793,40,Man
468374,OSS,v7,1536,-1.0983417444957233,714,1536,864,2-15-2023,11-51-57,1,9,small,classroom,scaled,misscaled,paperclip.png,1,zo,classroom,c3_zo.png,0,1,zi,classroom,c2_zi.png,c,1,900,71341,204793,40,Man
468374,OSS,v7,1536,-0.292587302890562,714,1536,864,2-15-2023,11-51-57,1,10,large,laundromat,misscaled,misscaled,detergent.png,1,zi,laundromat,l1_zi.png,1,1,zi,laundromat,l3_zi.png,c,1,1121,71341,204793,40,Man
468374,OSS,v7,1536,-0.5149901125643848,714,1536,864,2-15-2023,11-51-57,1,11,small,classroom,misscaled,scaled,eraser.png,0,zi,laundromat,l5_zi.png,0,1,zo,laundromat,l4_zo.png,c,1,1060,71341,204793,40,Man
468374,OSS,v7,1536,-1.0655282151995855,714,1536,864,2-15-2023,11-51-57,1,12,large,kitchen,scaled,misscaled,kettle.png,1,zi,kitchen,k5_zi.png,0,0,zo,classroom,c0_zo.png,c,0,909,71341,204793,40,Man
468374,OSS,v7,1536,-0.128519656409873,714,1536,864,2-15-2023,11-51-57,1,13,large,classroom,scaled,scaled,notebook.png,0,zo,kitchen,k4_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,1166,71341,204793,40,Man
468374,OSS,v7,1536,-0.6170766481523691,714,1536,864,2-15-2023,11-51-57,1,14,small,bathroom,misscaled,scaled,lipstick.png,1,zi,bathroom,b5_zi.png,0,0,zo,classroom,c1_zo.png,m,1,1032,71341,204793,40,Man
468374,OSS,v7,1536,-0.8176037716287666,714,1536,864,2-15-2023,11-51-57,1,15,small,kitchen,scaled,misscaled,saltshaker.png,1,zo,kitchen,k5_zo.png,0,0,zi,laundromat,l0_zi.png,m,1,977,71341,204793,40,Man
964526,OSS,v7,1366,1.3423942769227792,625,1366,768,2-15-2023,12-13-47,1,0,large,bathroom,misscaled,misscaled,hairdryer.png,0,zi,kitchen,k2_zi.png,1,1,zi,kitchen,k3_zi.png,c,1,1289,69232,539248,39,Woman
964526,OSS,v7,1366,-0.8063171856055235,625,1366,768,2-15-2023,12-13-47,1,1,small,classroom,scaled,scaled,paperclip.png,1,zi,classroom,c3_zi.png,1,0,zi,laundromat,l2_zi.png,m,1,1045,69232,539248,39,Woman
964526,OSS,v7,1366,-0.21630215286209606,625,1366,768,2-15-2023,12-13-47,1,2,small,classroom,misscaled,scaled,eraser.png,1,zi,classroom,c2_zi.png,0,1,zo,classroom,c4_zo.png,c,1,1112,69232,539248,39,Woman
964526,OSS,v7,1366,-2.0479906127222884,625,1366,768,2-15-2023,12-13-47,1,3,small,laundromat,misscaled,scaled,coins.png,0,zi,classroom,c5_zi.png,0,0,zo,bathroom,b3_zo.png,m,1,904,69232,539248,39,Woman
964526,OSS,v7,1366,0.4793872141040348,625,1366,768,2-15-2023,12-13-47,1,4,large,bathroom,misscaled,scaled,tissuebox.png,0,zo,kitchen,k2_zo.png,0,0,zi,classroom,c4_zi.png,m,1,1191,69232,539248,39,Woman
964526,OSS,v7,1366,0.981340301661876,625,1366,768,2-15-2023,12-13-47,1,5,large,kitchen,misscaled,scaled,toaster.png,1,zo,kitchen,k3_zo.png,0,0,zi,laundromat,l1_zi.png,m,1,1248,69232,539248,39,Woman
964526,OSS,v7,1366,-0.2603331254548891,625,1366,768,2-15-2023,12-13-47,1,6,large,laundromat,scaled,scaled,shirt.png,0,zo,kitchen,k1_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,1107,69232,539248,39,Woman
964526,OSS,v7,1366,-0.3307826816033581,625,1366,768,2-15-2023,12-13-47,1,7,small,classroom,misscaled,misscaled,binderclip.png,1,zo,classroom,c3_zo.png,1,0,zo,laundromat,l2_zo.png,m,1,1099,69232,539248,39,Woman
964526,OSS,v7,1366,-0.7710924075312889,625,1366,768,2-15-2023,12-13-47,1,8,large,classroom,misscaled,misscaled,notebook.png,1,zi,classroom,c0_zi.png,1,0,zi,bathroom,b3_zi.png,m,1,1049,69232,539248,39,Woman
964526,OSS,v7,1366,0.6819296880308829,625,1366,768,2-15-2023,12-13-47,1,9,small,kitchen,misscaled,misscaled,sponge.png,0,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b1_zo.png,c,1,1214,69232,539248,39,Woman
964526,OSS,v7,1366,1.0870146358845794,625,1366,768,2-15-2023,12-13-47,1,10,small,kitchen,misscaled,scaled,spoon.png,0,zi,laundromat,l0_zi.png,0,0,zo,classroom,c2_zo.png,m,1,1260,69232,539248,39,Woman
964526,OSS,v7,1366,0.725960660623676,625,1366,768,2-15-2023,12-13-47,1,11,large,kitchen,misscaled,misscaled,pot.png,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,1219,69232,539248,39,Woman
964526,OSS,v7,1366,0.8492473838834967,625,1366,768,2-15-2023,12-13-47,1,12,large,laundromat,misscaled,scaled,shorts.png,1,zo,laundromat,l4_zo.png,0,0,zi,classroom,c1_zi.png,m,1,1233,69232,539248,39,Woman
964526,OSS,v7,1366,-0.8063171856055235,625,1366,768,2-15-2023,12-13-47,1,13,small,laundromat,misscaled,misscaled,tidepod.png,1,zo,laundromat,l0_zo.png,1,0,zo,classroom,c0_zo.png,m,1,1045,69232,539248,39,Woman
964526,OSS,v7,1366,0.6378987154380898,625,1366,768,2-15-2023,12-13-47,1,14,small,laundromat,scaled,misscaled,socks.png,0,zo,classroom,c5_zo.png,0,0,zi,bathroom,b5_zi.png,c,0,1209,69232,539248,39,Woman
964526,OSS,v7,1366,-1.5460375251644474,625,1366,768,2-15-2023,12-13-47,1,15,large,bathroom,scaled,misscaled,loofah.png,0,zi,kitchen,k1_zi.png,0,0,zo,classroom,c1_zo.png,m,1,961,69232,539248,39,Woman
826833,OSS,v7,1366,1.3423667658529859,657,1366,768,2-16-2023,12-40-57,2,0,large,classroom,misscaled,misscaled,powerstrip.png,0,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b5_zi.png,c,1,988,63551,319486,40,Man
826833,OSS,v7,1366,-0.2734229065148068,657,1366,768,2-16-2023,12-40-57,2,1,large,laundromat,scaled,scaled,detergent.png,0,zo,bathroom,b4_zo.png,1,0,zo,classroom,c4_zo.png,m,1,735,63551,319486,40,Man
826833,OSS,v7,1366,-1.0781244824766323,657,1366,768,2-16-2023,12-40-57,2,2,large,laundromat,scaled,scaled,shirt.png,0,zo,classroom,c5_zo.png,1,1,zo,classroom,c3_zo.png,c,1,609,63551,319486,40,Man
826833,OSS,v7,1366,0.8122855689892435,657,1366,768,2-16-2023,12-40-57,2,3,small,laundromat,scaled,misscaled,tidepod.png,0,zo,kitchen,k3_zo.png,0,0,zi,bathroom,b0_zi.png,m,1,905,63551,319486,40,Man
826833,OSS,v7,1366,-0.03712165008157231,657,1366,768,2-16-2023,12-40-57,2,4,large,kitchen,misscaled,scaled,kettle.png,1,zo,kitchen,k1_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,772,63551,319486,40,Man
826833,OSS,v7,1366,-1.2250144526918862,657,1366,768,2-16-2023,12-40-57,2,5,small,bathroom,scaled,scaled,floss.png,0,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,586,63551,319486,40,Man
826833,OSS,v7,1366,-0.4394724380624851,657,1366,768,2-16-2023,12-40-57,2,6,small,classroom,misscaled,scaled,paperclip.png,0,zi,laundromat,l3_zi.png,0,1,zo,laundromat,l0_zo.png,c,1,709,63551,319486,40,Man
826833,OSS,v7,1366,-1.4485426682368379,657,1366,768,2-16-2023,12-40-57,2,7,small,laundromat,scaled,scaled,coins.png,1,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l1_zi.png,c,1,551,63551,319486,40,Man
826833,OSS,v7,1366,-0.6374545718308707,657,1366,768,2-16-2023,12-40-57,2,8,small,classroom,misscaled,misscaled,binderclip.png,0,zo,kitchen,k0_zo.png,1,0,zo,laundromat,l1_zo.png,m,1,678,63551,319486,40,Man
826833,OSS,v7,1366,1.6042141040627862,657,1366,768,2-16-2023,12-40-57,2,9,large,laundromat,misscaled,scaled,shorts.png,1,zo,laundromat,l2_zo.png,0,0,zi,bathroom,b2_zi.png,m,1,1029,63551,319486,40,Man
826833,OSS,v7,1366,-0.49695112205975833,657,1366,768,2-16-2023,12-40-57,2,10,small,laundromat,misscaled,misscaled,socks.png,1,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l4_zo.png,c,1,700,63551,319486,40,Man
826833,OSS,v7,1366,0.30775045390206723,657,1366,768,2-16-2023,12-40-57,2,11,large,classroom,misscaled,misscaled,notebook.png,1,zi,classroom,c3_zi.png,1,1,zi,classroom,c5_zi.png,c,1,826,63551,319486,40,Man
826833,OSS,v7,1366,-0.6119084900543048,657,1366,768,2-16-2023,12-40-57,2,12,small,classroom,misscaled,misscaled,eraser.png,1,zo,classroom,c0_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,682,63551,319486,40,Man
826833,OSS,v7,1366,-0.11375989541126998,657,1366,768,2-16-2023,12-40-57,2,13,large,kitchen,misscaled,misscaled,pot.png,0,zi,bathroom,b3_zi.png,1,0,zi,classroom,c0_zi.png,m,1,760,63551,319486,40,Man
826833,OSS,v7,1366,1.9107670853815768,657,1366,768,2-16-2023,12-40-57,2,14,small,bathroom,misscaled,scaled,lipstick.png,1,zi,bathroom,b1_zi.png,0,0,zo,kitchen,k2_zo.png,c,0,1077,63551,319486,40,Man
826833,OSS,v7,1366,0.3843886992317649,657,1366,768,2-16-2023,12-40-57,2,15,large,kitchen,scaled,misscaled,toaster.png,1,zi,kitchen,k0_zi.png,0,0,zo,classroom,c1_zo.png,m,1,838,63551,319486,40,Man
546965,OSS,v7,3840,0.41599257808314316,2009,3840,2160,2-15-2023,12-11-52,3,0,small,laundromat,scaled,scaled,tidepod.png,0,zi,kitchen,k3_zi.png,1,0,zi,bathroom,b4_zi.png,c,0,1316,70799,301394,47,Man
546965,OSS,v7,3840,-0.9067183220222406,2009,3840,2160,2-15-2023,12-11-52,3,1,large,bathroom,scaled,misscaled,hairdryer.png,1,zi,bathroom,b5_zi.png,0,1,zo,bathroom,b4_zo.png,c,1,1066,70799,301394,47,Man
546965,OSS,v7,3840,-0.7956106064133883,2009,3840,2160,2-15-2023,12-11-52,3,2,large,kitchen,misscaled,misscaled,pot.png,0,zi,classroom,c5_zi.png,1,0,zi,bathroom,b3_zi.png,m,1,1087,70799,301394,47,Man
546965,OSS,v7,3840,-1.1553879712420527,2009,3840,2160,2-15-2023,12-11-52,3,3,large,bathroom,misscaled,scaled,loofah.png,0,zo,classroom,c4_zo.png,0,0,zi,kitchen,k0_zi.png,m,1,1019,70799,301394,47,Man
546965,OSS,v7,3840,0.9715311561274044,2009,3840,2160,2-15-2023,12-11-52,3,4,large,laundromat,misscaled,scaled,shirt.png,1,zo,laundromat,l1_zo.png,0,0,zi,bathroom,b1_zi.png,m,1,1421,70799,301394,47,Man
546965,OSS,v7,3840,0.40012004728187855,2009,3840,2160,2-15-2023,12-11-52,3,5,small,classroom,scaled,misscaled,binderclip.png,0,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k4_zi.png,c,1,1313,70799,301394,47,Man
546965,OSS,v7,3840,-1.0336985684323574,2009,3840,2160,2-15-2023,12-11-52,3,6,large,laundromat,misscaled,scaled,detergent.png,1,zo,laundromat,l5_zo.png,0,1,zi,laundromat,l4_zi.png,c,1,1042,70799,301394,47,Man
546965,OSS,v7,3840,1.3789261133598625,2009,3840,2160,2-15-2023,12-11-52,3,7,small,bathroom,scaled,scaled,nailclipper.png,1,zi,bathroom,b0_zi.png,1,0,zi,kitchen,k5_zi.png,m,1,1498,70799,301394,47,Man
546965,OSS,v7,3840,-1.3828942460601787,2009,3840,2160,2-15-2023,12-11-52,3,8,large,classroom,misscaled,misscaled,notebook.png,0,zi,laundromat,l2_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,976,70799,301394,47,Man
546965,OSS,v7,3840,0.6964072889054845,2009,3840,2160,2-15-2023,12-11-52,3,9,small,kitchen,scaled,scaled,sponge.png,1,zi,kitchen,k1_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,1369,70799,301394,47,Man
546965,OSS,v7,3840,-0.7585747012104376,2009,3840,2160,2-15-2023,12-11-52,3,10,small,laundromat,misscaled,misscaled,socks.png,1,zo,laundromat,l3_zo.png,1,1,zo,laundromat,l2_zo.png,c,1,1094,70799,301394,47,Man
546965,OSS,v7,3840,1.601141544577567,2009,3840,2160,2-15-2023,12-11-52,3,11,small,kitchen,misscaled,misscaled,saltshaker.png,1,zo,kitchen,k2_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,1540,70799,301394,47,Man
546965,OSS,v7,3840,1.0720571845354134,2009,3840,2160,2-15-2023,12-11-52,3,12,large,laundromat,misscaled,scaled,shorts.png,0,zo,bathroom,b1_zo.png,0,1,zi,bathroom,b2_zi.png,c,1,1440,70799,301394,47,Man
546965,OSS,v7,3840,0.6964072889054845,2009,3840,2160,2-15-2023,12-11-52,3,13,small,classroom,misscaled,scaled,paperclip.png,0,zi,kitchen,k2_zi.png,0,0,zo,bathroom,b2_zo.png,m,1,1369,70799,301394,47,Man
546965,OSS,v7,3840,-0.40937902358261624,2009,3840,2160,2-15-2023,12-11-52,3,14,small,classroom,misscaled,misscaled,eraser.png,0,zo,kitchen,k1_zo.png,1,1,zo,kitchen,k4_zo.png,c,1,1160,70799,301394,47,Man
546965,OSS,v7,3840,-0.7903197628129668,2009,3840,2160,2-15-2023,12-11-52,3,15,large,classroom,misscaled,misscaled,computer.png,1,zi,classroom,c2_zi.png,1,1,zi,classroom,c4_zi.png,c,1,1088,70799,301394,47,Man
784455,OSS,v7,1319,0.9645882330763914,657,1366,768,2-16-2023,18-11-54,3,0,large,kitchen,misscaled,misscaled,kettle.png,0,zi,laundromat,l0_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,1241,67777,219233,48,Woman
784455,OSS,v7,1319,1.5840984222071441,657,1366,768,2-16-2023,18-11-54,3,1,small,kitchen,misscaled,scaled,spoon.png,1,zi,kitchen,k5_zi.png,0,1,zo,kitchen,k1_zo.png,c,1,1412,67777,219233,48,Woman
784455,OSS,v7,1319,0.7798220363180967,657,1366,768,2-16-2023,18-11-54,3,2,large,classroom,misscaled,misscaled,computer.png,1,zi,classroom,c3_zi.png,1,1,zi,classroom,c0_zi.png,c,1,1190,67777,219233,48,Woman
784455,OSS,v7,1319,-1.3649149927193631,657,1366,768,2-16-2023,18-11-54,3,3,large,bathroom,scaled,misscaled,hairdryer.png,0,zi,classroom,c4_zi.png,0,0,zo,kitchen,k5_zo.png,m,1,598,67777,219233,48,Woman
784455,OSS,v7,1319,0.7218561706684357,657,1366,768,2-16-2023,18-11-54,3,4,small,classroom,scaled,misscaled,eraser.png,0,zo,laundromat,l0_zo.png,0,1,zi,laundromat,l3_zi.png,c,1,1174,67777,219233,48,Woman
784455,OSS,v7,1319,-0.053437282395781306,657,1366,768,2-16-2023,18-11-54,3,5,large,laundromat,misscaled,scaled,shorts.png,0,zo,bathroom,b4_zo.png,0,0,zi,kitchen,k3_zi.png,m,1,960,67777,219233,48,Woman
784455,OSS,v7,1319,-0.8432222018724135,657,1366,768,2-16-2023,18-11-54,3,6,small,laundromat,scaled,scaled,coins.png,0,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,742,67777,219233,48,Woman
784455,OSS,v7,1319,-1.1765259293579646,657,1366,768,2-16-2023,18-11-54,3,7,small,classroom,misscaled,misscaled,paperclip.png,0,zo,laundromat,l1_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,650,67777,219233,48,Woman
784455,OSS,v7,1319,1.3304977599898768,657,1366,768,2-16-2023,18-11-54,3,8,small,classroom,misscaled,misscaled,binderclip.png,1,zo,classroom,c5_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,1342,67777,219233,48,Woman
784455,OSS,v7,1319,-1.0461027316462272,657,1366,768,2-16-2023,18-11-54,3,9,small,kitchen,scaled,scaled,sponge.png,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l1_zi.png,c,0,686,67777,219233,48,Woman
784455,OSS,v7,1319,0.1349517809656172,657,1366,768,2-16-2023,18-11-54,3,10,large,classroom,misscaled,misscaled,notebook.png,1,zi,classroom,c2_zi.png,1,1,zi,classroom,c1_zi.png,c,1,1012,67777,219233,48,Woman
784455,OSS,v7,1319,1.1674687628502052,657,1366,768,2-16-2023,18-11-54,3,11,small,bathroom,scaled,scaled,nailclipper.png,0,zi,kitchen,k2_zi.png,1,0,zi,classroom,c5_zi.png,m,1,1297,67777,219233,48,Woman
784455,OSS,v7,1319,-0.278055011788218,657,1366,768,2-16-2023,18-11-54,3,12,large,classroom,misscaled,scaled,powerstrip.png,0,zo,laundromat,l4_zo.png,0,0,zi,kitchen,k4_zi.png,c,0,898,67777,219233,48,Woman
784455,OSS,v7,1319,-1.187394529167276,657,1366,768,2-16-2023,18-11-54,3,13,large,laundromat,scaled,scaled,shirt.png,1,zo,laundromat,l2_zo.png,1,0,zo,kitchen,k4_zo.png,c,0,647,67777,219233,48,Woman
784455,OSS,v7,1319,0.11683744795009811,657,1366,768,2-16-2023,18-11-54,3,14,large,bathroom,misscaled,scaled,tissuebox.png,1,zo,bathroom,b2_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,1007,67777,219233,48,Woman
784455,OSS,v7,1319,-0.8504679350786212,657,1366,768,2-16-2023,18-11-54,3,15,small,bathroom,misscaled,misscaled,floss.png,1,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b0_zo.png,c,1,740,67777,219233,48,Woman
197946,OSS,v7,2048,-1.2519550347360244,1002,2048,1152,2-15-2023,12-7-17,3,0,small,classroom,misscaled,misscaled,paperclip.png,1,zo,classroom,c4_zo.png,1,0,zo,bathroom,b2_zo.png,c,0,672,66745,219441,27,Man
197946,OSS,v7,2048,-0.4720486196545666,1002,2048,1152,2-15-2023,12-7-17,3,1,large,laundromat,scaled,scaled,shorts.png,1,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l0_zo.png,c,1,805,66745,219441,27,Man
197946,OSS,v7,2048,0.002931979004065631,1002,2048,1152,2-15-2023,12-7-17,3,2,large,laundromat,misscaled,scaled,shirt.png,0,zo,bathroom,b4_zo.png,0,0,zi,classroom,c3_zi.png,m,1,886,66745,219441,27,Man
197946,OSS,v7,2048,0.6538313179066357,1002,2048,1152,2-15-2023,12-7-17,3,3,small,kitchen,misscaled,misscaled,spoon.png,0,zo,bathroom,b3_zo.png,1,0,zo,laundromat,l3_zo.png,m,1,997,66745,219441,27,Man
197946,OSS,v7,2048,-1.1464037905896618,1002,2048,1152,2-15-2023,12-7-17,3,4,small,bathroom,scaled,misscaled,nailclipper.png,0,zo,classroom,c0_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,690,66745,219441,27,Man
197946,OSS,v7,2048,0.37236133351633516,1002,2048,1152,2-15-2023,12-7-17,3,5,large,kitchen,scaled,misscaled,toaster.png,1,zi,kitchen,k0_zi.png,0,0,zo,classroom,c2_zo.png,c,0,949,66745,219441,27,Man
197946,OSS,v7,2048,1.5392889771344564,1002,2048,1152,2-15-2023,12-7-17,3,6,small,kitchen,misscaled,scaled,saltshaker.png,1,zi,kitchen,k1_zi.png,0,1,zo,kitchen,k0_zo.png,c,1,1148,66745,219441,27,Man
197946,OSS,v7,2048,-0.6948790239635546,1002,2048,1152,2-15-2023,12-7-17,3,7,small,bathroom,misscaled,misscaled,lipstick.png,1,zo,bathroom,b1_zo.png,1,0,zo,classroom,c3_zo.png,m,1,767,66745,219441,27,Man
197946,OSS,v7,2048,1.2050433706709744,1002,2048,1152,2-15-2023,12-7-17,3,8,large,kitchen,scaled,scaled,kettle.png,0,zo,bathroom,b5_zo.png,1,0,zo,classroom,c1_zo.png,m,1,1091,66745,219441,27,Man
197946,OSS,v7,2048,1.287138782784812,1002,2048,1152,2-15-2023,12-7-17,3,9,small,classroom,misscaled,scaled,eraser.png,1,zi,classroom,c0_zi.png,0,1,zo,classroom,c5_zo.png,c,1,1105,66745,219441,27,Man
197946,OSS,v7,2048,0.23162634132118487,1002,2048,1152,2-15-2023,12-7-17,3,10,small,classroom,misscaled,scaled,binderclip.png,0,zi,laundromat,l4_zi.png,0,1,zo,laundromat,l1_zo.png,c,1,925,66745,219441,27,Man
197946,OSS,v7,2048,-0.5424161157521418,1002,2048,1152,2-15-2023,12-7-17,3,11,large,bathroom,misscaled,misscaled,tissuebox.png,0,zi,laundromat,l1_zi.png,1,0,zi,kitchen,k5_zi.png,c,0,793,66745,219441,27,Man
197946,OSS,v7,2048,0.8766617222156237,1002,2048,1152,2-15-2023,12-7-17,3,12,small,kitchen,scaled,scaled,sponge.png,0,zi,classroom,c4_zi.png,1,0,zi,bathroom,b4_zi.png,m,1,1035,66745,219441,27,Man
197946,OSS,v7,2048,-0.12021113916669088,1002,2048,1152,2-15-2023,12-7-17,3,13,large,bathroom,misscaled,misscaled,hairdryer.png,1,zi,bathroom,b3_zi.png,1,0,zi,laundromat,l5_zi.png,c,0,865,66745,219441,27,Man
