subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,s2_misscaled,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime,age,gender
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,0,small,kitchen,sponge.png,misscaled,misscaled,0,zo,classroom,c1_zo.png,1,1,zo,classroom,c4_zo.png,c,1,838,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,1,small,kitchen,saltshaker.png,scaled,scaled,1,zi,kitchen,k3_zi.png,1,0,zi,bathroom,b0_zi.png,c,0,851,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,2,large,laundromat,detergent.png,misscaled,scaled,1,zo,laundromat,l4_zo.png,0,1,zi,laundromat,l3_zi.png,c,1,985,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,3,small,classroom,paperclip.png,misscaled,misscaled,1,zo,classroom,c0_zo.png,1,0,zo,kitchen,k1_zo.png,c,0,748,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,4,small,classroom,binderclip.png,misscaled,scaled,1,zi,classroom,c5_zi.png,0,0,zo,kitchen,k4_zo.png,m,1,773,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,5,small,classroom,eraser.png,scaled,misscaled,1,zo,classroom,c5_zo.png,0,0,zi,kitchen,k1_zi.png,m,1,962,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,6,large,laundromat,shirt.png,misscaled,misscaled,0,zi,bathroom,b2_zi.png,1,1,zi,bathroom,b5_zi.png,c,1,843,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,7,small,bathroom,floss.png,scaled,scaled,0,zi,kitchen,k2_zi.png,1,0,zi,classroom,c4_zi.png,m,1,733,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,8,large,classroom,powerstrip.png,misscaled,misscaled,1,zi,classroom,c1_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,724,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,9,large,bathroom,tissuebox.png,misscaled,scaled,0,zo,kitchen,k2_zo.png,0,0,zi,laundromat,l4_zi.png,m,1,655,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,10,large,bathroom,loofah.png,misscaled,misscaled,0,zi,laundromat,l0_zi.png,1,0,zi,kitchen,k0_zi.png,m,1,818,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,11,large,kitchen,pot.png,misscaled,scaled,1,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k5_zi.png,c,1,818,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,12,small,kitchen,spoon.png,scaled,misscaled,0,zo,laundromat,l5_zo.png,0,1,zi,laundromat,l2_zi.png,c,1,639,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,13,small,laundromat,coins.png,misscaled,scaled,0,zi,bathroom,b3_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,1036,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,14,large,bathroom,hairdryer.png,scaled,scaled,0,zo,laundromat,l1_zo.png,1,0,zo,classroom,c3_zo.png,c,0,639,65856,272145,40,Woman
747317,OSS,v7,1536,722,1536,864,2-16-2023,14-10-37,2,15,large,kitchen,kettle.png,scaled,misscaled,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k3_zo.png,c,1,1669,65856,272145,40,Woman
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,0,large,bathroom,loofah.png,misscaled,scaled,1,zo,bathroom,b5_zo.png,0,1,zi,bathroom,b0_zi.png,c,1,1462,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,1,large,laundromat,shorts.png,scaled,misscaled,0,zi,bathroom,b3_zi.png,0,0,zo,kitchen,k1_zo.png,m,1,1167,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,2,small,kitchen,spoon.png,misscaled,scaled,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k2_zo.png,m,0,1218,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,3,small,kitchen,sponge.png,scaled,misscaled,0,zo,laundromat,l1_zo.png,0,0,zi,bathroom,b1_zi.png,none,0,2005,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,4,large,kitchen,toaster.png,scaled,misscaled,0,zi,classroom,c1_zi.png,0,0,zo,laundromat,l0_zo.png,m,1,1089,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,5,small,classroom,binderclip.png,scaled,scaled,0,zi,laundromat,l2_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,1164,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,6,large,bathroom,hairdryer.png,misscaled,scaled,1,zo,bathroom,b1_zo.png,0,0,zi,laundromat,l4_zi.png,m,1,1532,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,7,large,classroom,computer.png,scaled,scaled,0,zo,bathroom,b3_zo.png,1,1,zo,bathroom,b2_zo.png,c,1,1151,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,8,small,laundromat,socks.png,misscaled,misscaled,0,zo,classroom,c4_zo.png,1,1,zo,classroom,c5_zo.png,c,1,1267,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,9,small,classroom,paperclip.png,scaled,misscaled,1,zo,classroom,c3_zo.png,0,1,zi,classroom,c2_zi.png,c,1,900,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,10,large,laundromat,detergent.png,misscaled,misscaled,1,zi,laundromat,l1_zi.png,1,1,zi,laundromat,l3_zi.png,c,1,1121,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,11,small,classroom,eraser.png,misscaled,scaled,0,zi,laundromat,l5_zi.png,0,1,zo,laundromat,l4_zo.png,c,1,1060,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,12,large,kitchen,kettle.png,scaled,misscaled,1,zi,kitchen,k5_zi.png,0,0,zo,classroom,c0_zo.png,c,0,909,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,13,large,classroom,notebook.png,scaled,scaled,0,zo,kitchen,k4_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,1166,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,14,small,bathroom,lipstick.png,misscaled,scaled,1,zi,bathroom,b5_zi.png,0,0,zo,classroom,c1_zo.png,m,1,1032,71341,204793,40,Man
468374,OSS,v7,1536,714,1536,864,2-15-2023,11-51-57,1,15,small,kitchen,saltshaker.png,scaled,misscaled,1,zo,kitchen,k5_zo.png,0,0,zi,laundromat,l0_zi.png,m,1,977,71341,204793,40,Man
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,0,large,bathroom,hairdryer.png,misscaled,misscaled,0,zi,kitchen,k2_zi.png,1,1,zi,kitchen,k3_zi.png,c,1,1289,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,1,small,classroom,paperclip.png,scaled,scaled,1,zi,classroom,c3_zi.png,1,0,zi,laundromat,l2_zi.png,m,1,1045,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,2,small,classroom,eraser.png,misscaled,scaled,1,zi,classroom,c2_zi.png,0,1,zo,classroom,c4_zo.png,c,1,1112,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,3,small,laundromat,coins.png,misscaled,scaled,0,zi,classroom,c5_zi.png,0,0,zo,bathroom,b3_zo.png,m,1,904,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,4,large,bathroom,tissuebox.png,misscaled,scaled,0,zo,kitchen,k2_zo.png,0,0,zi,classroom,c4_zi.png,m,1,1191,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,5,large,kitchen,toaster.png,misscaled,scaled,1,zo,kitchen,k3_zo.png,0,0,zi,laundromat,l1_zi.png,m,1,1248,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,6,large,laundromat,shirt.png,scaled,scaled,0,zo,kitchen,k1_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,1107,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,7,small,classroom,binderclip.png,misscaled,misscaled,1,zo,classroom,c3_zo.png,1,0,zo,laundromat,l2_zo.png,m,1,1099,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,8,large,classroom,notebook.png,misscaled,misscaled,1,zi,classroom,c0_zi.png,1,0,zi,bathroom,b3_zi.png,m,1,1049,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,9,small,kitchen,sponge.png,misscaled,misscaled,0,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b1_zo.png,c,1,1214,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,10,small,kitchen,spoon.png,misscaled,scaled,0,zi,laundromat,l0_zi.png,0,0,zo,classroom,c2_zo.png,m,1,1260,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,11,large,kitchen,pot.png,misscaled,misscaled,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,1219,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,12,large,laundromat,shorts.png,misscaled,scaled,1,zo,laundromat,l4_zo.png,0,0,zi,classroom,c1_zi.png,m,1,1233,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,13,small,laundromat,tidepod.png,misscaled,misscaled,1,zo,laundromat,l0_zo.png,1,0,zo,classroom,c0_zo.png,m,1,1045,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,14,small,laundromat,socks.png,scaled,misscaled,0,zo,classroom,c5_zo.png,0,0,zi,bathroom,b5_zi.png,c,0,1209,69232,539248,39,Woman
964526,OSS,v7,1366,625,1366,768,2-15-2023,12-13-47,1,15,large,bathroom,loofah.png,scaled,misscaled,0,zi,kitchen,k1_zi.png,0,0,zo,classroom,c1_zo.png,m,1,961,69232,539248,39,Woman
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,0,large,classroom,powerstrip.png,misscaled,misscaled,0,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b5_zi.png,c,1,988,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,1,large,laundromat,detergent.png,scaled,scaled,0,zo,bathroom,b4_zo.png,1,0,zo,classroom,c4_zo.png,m,1,735,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,2,large,laundromat,shirt.png,scaled,scaled,0,zo,classroom,c5_zo.png,1,1,zo,classroom,c3_zo.png,c,1,609,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,3,small,laundromat,tidepod.png,scaled,misscaled,0,zo,kitchen,k3_zo.png,0,0,zi,bathroom,b0_zi.png,m,1,905,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,4,large,kitchen,kettle.png,misscaled,scaled,1,zo,kitchen,k1_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,772,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,5,small,bathroom,floss.png,scaled,scaled,0,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,586,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,6,small,classroom,paperclip.png,misscaled,scaled,0,zi,laundromat,l3_zi.png,0,1,zo,laundromat,l0_zo.png,c,1,709,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,7,small,laundromat,coins.png,scaled,scaled,1,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l1_zi.png,c,1,551,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,8,small,classroom,binderclip.png,misscaled,misscaled,0,zo,kitchen,k0_zo.png,1,0,zo,laundromat,l1_zo.png,m,1,678,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,9,large,laundromat,shorts.png,misscaled,scaled,1,zo,laundromat,l2_zo.png,0,0,zi,bathroom,b2_zi.png,m,1,1029,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,10,small,laundromat,socks.png,misscaled,misscaled,1,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l4_zo.png,c,1,700,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,11,large,classroom,notebook.png,misscaled,misscaled,1,zi,classroom,c3_zi.png,1,1,zi,classroom,c5_zi.png,c,1,826,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,12,small,classroom,eraser.png,misscaled,misscaled,1,zo,classroom,c0_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,682,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,13,large,kitchen,pot.png,misscaled,misscaled,0,zi,bathroom,b3_zi.png,1,0,zi,classroom,c0_zi.png,m,1,760,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,14,small,bathroom,lipstick.png,misscaled,scaled,1,zi,bathroom,b1_zi.png,0,0,zo,kitchen,k2_zo.png,c,0,1077,63551,319486,40,Man
826833,OSS,v7,1366,657,1366,768,2-16-2023,12-40-57,2,15,large,kitchen,toaster.png,scaled,misscaled,1,zi,kitchen,k0_zi.png,0,0,zo,classroom,c1_zo.png,m,1,838,63551,319486,40,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,0,small,laundromat,tidepod.png,scaled,scaled,0,zi,kitchen,k3_zi.png,1,0,zi,bathroom,b4_zi.png,c,0,1316,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,1,large,bathroom,hairdryer.png,scaled,misscaled,1,zi,bathroom,b5_zi.png,0,1,zo,bathroom,b4_zo.png,c,1,1066,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,2,large,kitchen,pot.png,misscaled,misscaled,0,zi,classroom,c5_zi.png,1,0,zi,bathroom,b3_zi.png,m,1,1087,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,3,large,bathroom,loofah.png,misscaled,scaled,0,zo,classroom,c4_zo.png,0,0,zi,kitchen,k0_zi.png,m,1,1019,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,4,large,laundromat,shirt.png,misscaled,scaled,1,zo,laundromat,l1_zo.png,0,0,zi,bathroom,b1_zi.png,m,1,1421,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,5,small,classroom,binderclip.png,scaled,misscaled,0,zo,kitchen,k0_zo.png,0,1,zi,kitchen,k4_zi.png,c,1,1313,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,6,large,laundromat,detergent.png,misscaled,scaled,1,zo,laundromat,l5_zo.png,0,1,zi,laundromat,l4_zi.png,c,1,1042,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,7,small,bathroom,nailclipper.png,scaled,scaled,1,zi,bathroom,b0_zi.png,1,0,zi,kitchen,k5_zi.png,m,1,1498,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,8,large,classroom,notebook.png,misscaled,misscaled,0,zi,laundromat,l2_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,976,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,9,small,kitchen,sponge.png,scaled,scaled,1,zi,kitchen,k1_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,1369,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,10,small,laundromat,socks.png,misscaled,misscaled,1,zo,laundromat,l3_zo.png,1,1,zo,laundromat,l2_zo.png,c,1,1094,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,11,small,kitchen,saltshaker.png,misscaled,misscaled,1,zo,kitchen,k2_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,1540,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,12,large,laundromat,shorts.png,misscaled,scaled,0,zo,bathroom,b1_zo.png,0,1,zi,bathroom,b2_zi.png,c,1,1440,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,13,small,classroom,paperclip.png,misscaled,scaled,0,zi,kitchen,k2_zi.png,0,0,zo,bathroom,b2_zo.png,m,1,1369,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,14,small,classroom,eraser.png,misscaled,misscaled,0,zo,kitchen,k1_zo.png,1,1,zo,kitchen,k4_zo.png,c,1,1160,70799,301394,47,Man
546965,OSS,v7,3840,2009,3840,2160,2-15-2023,12-11-52,3,15,large,classroom,computer.png,misscaled,misscaled,1,zi,classroom,c2_zi.png,1,1,zi,classroom,c4_zi.png,c,1,1088,70799,301394,47,Man
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,0,large,kitchen,kettle.png,misscaled,misscaled,0,zi,laundromat,l0_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,1241,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,1,small,kitchen,spoon.png,misscaled,scaled,1,zi,kitchen,k5_zi.png,0,1,zo,kitchen,k1_zo.png,c,1,1412,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,2,large,classroom,computer.png,misscaled,misscaled,1,zi,classroom,c3_zi.png,1,1,zi,classroom,c0_zi.png,c,1,1190,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,3,large,bathroom,hairdryer.png,scaled,misscaled,0,zi,classroom,c4_zi.png,0,0,zo,kitchen,k5_zo.png,m,1,598,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,4,small,classroom,eraser.png,scaled,misscaled,0,zo,laundromat,l0_zo.png,0,1,zi,laundromat,l3_zi.png,c,1,1174,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,5,large,laundromat,shorts.png,misscaled,scaled,0,zo,bathroom,b4_zo.png,0,0,zi,kitchen,k3_zi.png,m,1,960,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,6,small,laundromat,coins.png,scaled,scaled,0,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,742,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,7,small,classroom,paperclip.png,misscaled,misscaled,0,zo,laundromat,l1_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,650,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,8,small,classroom,binderclip.png,misscaled,misscaled,1,zo,classroom,c5_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,1342,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,9,small,kitchen,sponge.png,scaled,scaled,1,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l1_zi.png,c,0,686,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,10,large,classroom,notebook.png,misscaled,misscaled,1,zi,classroom,c2_zi.png,1,1,zi,classroom,c1_zi.png,c,1,1012,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,11,small,bathroom,nailclipper.png,scaled,scaled,0,zi,kitchen,k2_zi.png,1,0,zi,classroom,c5_zi.png,m,1,1297,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,12,large,classroom,powerstrip.png,misscaled,scaled,0,zo,laundromat,l4_zo.png,0,0,zi,kitchen,k4_zi.png,c,0,898,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,13,large,laundromat,shirt.png,scaled,scaled,1,zo,laundromat,l2_zo.png,1,0,zo,kitchen,k4_zo.png,c,0,647,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,14,large,bathroom,tissuebox.png,misscaled,scaled,1,zo,bathroom,b2_zo.png,0,0,zi,laundromat,l2_zi.png,m,1,1007,67777,219233,48,Woman
784455,OSS,v7,1319,657,1366,768,2-16-2023,18-11-54,3,15,small,bathroom,floss.png,misscaled,misscaled,1,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b0_zo.png,c,1,740,67777,219233,48,Woman
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,0,small,classroom,paperclip.png,misscaled,misscaled,1,zo,classroom,c4_zo.png,1,0,zo,bathroom,b2_zo.png,c,0,672,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,1,large,laundromat,shorts.png,scaled,scaled,1,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l0_zo.png,c,1,805,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,2,large,laundromat,shirt.png,misscaled,scaled,0,zo,bathroom,b4_zo.png,0,0,zi,classroom,c3_zi.png,m,1,886,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,3,small,kitchen,spoon.png,misscaled,misscaled,0,zo,bathroom,b3_zo.png,1,0,zo,laundromat,l3_zo.png,m,1,997,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,4,small,bathroom,nailclipper.png,scaled,misscaled,0,zo,classroom,c0_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,690,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,5,large,kitchen,toaster.png,scaled,misscaled,1,zi,kitchen,k0_zi.png,0,0,zo,classroom,c2_zo.png,c,0,949,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,6,small,kitchen,saltshaker.png,misscaled,scaled,1,zi,kitchen,k1_zi.png,0,1,zo,kitchen,k0_zo.png,c,1,1148,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,7,small,bathroom,lipstick.png,misscaled,misscaled,1,zo,bathroom,b1_zo.png,1,0,zo,classroom,c3_zo.png,m,1,767,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,8,large,kitchen,kettle.png,scaled,scaled,0,zo,bathroom,b5_zo.png,1,0,zo,classroom,c1_zo.png,m,1,1091,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,9,small,classroom,eraser.png,misscaled,scaled,1,zi,classroom,c0_zi.png,0,1,zo,classroom,c5_zo.png,c,1,1105,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,10,small,classroom,binderclip.png,misscaled,scaled,0,zi,laundromat,l4_zi.png,0,1,zo,laundromat,l1_zo.png,c,1,925,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,11,large,bathroom,tissuebox.png,misscaled,misscaled,0,zi,laundromat,l1_zi.png,1,0,zi,kitchen,k5_zi.png,c,0,793,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,12,small,kitchen,sponge.png,scaled,scaled,0,zi,classroom,c4_zi.png,1,0,zi,bathroom,b4_zi.png,m,1,1035,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,13,large,bathroom,hairdryer.png,misscaled,misscaled,1,zi,bathroom,b3_zi.png,1,0,zi,laundromat,l5_zi.png,c,0,865,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,14,large,bathroom,loofah.png,misscaled,misscaled,0,zi,classroom,c2_zi.png,1,1,zi,classroom,c5_zi.png,c,1,535,66745,219441,27,Man
197946,OSS,v7,2048,1002,2048,1152,2-15-2023,12-7-17,3,15,large,kitchen,pot.png,scaled,scaled,1,zo,kitchen,k2_zo.png,1,1,zo,kitchen,k5_zo.png,c,1,905,66745,219441,27,Man
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,0,large,kitchen,toaster.png,scaled,scaled,0,zo,bathroom,b3_zo.png,1,0,zo,classroom,c5_zo.png,m,1,956,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,1,small,bathroom,lipstick.png,misscaled,scaled,1,zi,bathroom,b0_zi.png,0,1,zo,bathroom,b1_zo.png,c,1,1301,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,2,small,bathroom,nailclipper.png,scaled,misscaled,0,zo,classroom,c0_zo.png,0,1,zi,classroom,c2_zi.png,c,1,832,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,3,small,classroom,binderclip.png,misscaled,scaled,0,zi,bathroom,b3_zi.png,0,0,zo,laundromat,l4_zo.png,m,1,1027,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,4,large,bathroom,hairdryer.png,misscaled,misscaled,1,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b5_zi.png,c,1,924,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,5,small,classroom,paperclip.png,misscaled,misscaled,0,zo,laundromat,l2_zo.png,1,0,zo,kitchen,k1_zo.png,c,0,1036,66764,238674,35,Woman
165503,OSS,v7,1366,617,1366,768,2-15-2023,9-54-48,3,6,large,bathroom,loofah.png,misscaled,scaled,0,zo,laundromat,l0_zo.png,0,1,zi,laundromat,l2_zi.png,c,1,1767,66764,238674,35,Woman
