subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime
870192,OSS,v6,1920,969,1920,1080,12-14-2022,15-6-35,1,13,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l1_zi.png,c,1,546,59382,125541
870192,OSS,v6,1920,969,1920,1080,12-14-2022,15-6-35,1,14,small,kitchen,sponge.png,misscaled,0,zo,bathroom,b0_zo.png,1,0,zo,laundromat,l0_zo.png,m,1,644,59382,125541
870192,OSS,v6,1920,969,1920,1080,12-14-2022,15-6-35,1,15,large,kitchen,pot.png,scaled,1,zo,kitchen,k3_zo.png,1,1,zo,kitchen,k1_zo.png,c,1,528,59382,125541
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,0,large,laundromat,shorts.png,scaled,0,zo,bathroom,b4_zo.png,0,1,zi,bathroom,b2_zi.png,c,1,1605,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,1,large,classroom,notebook.png,scaled,0,zo,bathroom,b3_zo.png,1,0,zo,kitchen,k4_zo.png,m,1,1095,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,2,large,kitchen,pot.png,misscaled,0,zi,classroom,c3_zi.png,0,0,zo,bathroom,b1_zo.png,m,1,1350,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,3,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b0_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,946,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,4,large,kitchen,toaster.png,scaled,1,zo,kitchen,k0_zo.png,1,0,zo,laundromat,l2_zo.png,m,1,1026,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,5,small,bathroom,floss.png,misscaled,0,zo,classroom,c2_zo.png,1,1,zo,classroom,c4_zo.png,c,1,1051,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,6,small,classroom,eraser.png,misscaled,1,zo,classroom,c5_zo.png,0,0,zi,bathroom,b3_zi.png,m,1,901,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,7,large,classroom,computer.png,misscaled,1,zi,classroom,c1_zi.png,1,0,zi,bathroom,b4_zi.png,m,1,855,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,8,small,kitchen,spoon.png,scaled,1,zi,kitchen,k1_zi.png,0,0,zo,laundromat,l4_zo.png,m,1,831,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,9,large,kitchen,kettle.png,misscaled,0,zi,classroom,c4_zi.png,0,1,zo,classroom,c1_zo.png,m,0,920,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,10,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b1_zi.png,1,0,zi,laundromat,l0_zi.png,m,1,962,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,11,large,bathroom,tissuebox.png,scaled,1,zo,bathroom,b2_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,831,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,12,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l4_zi.png,1,0,zi,classroom,c5_zi.png,m,1,975,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,13,small,classroom,binderclip.png,scaled,0,zi,kitchen,k3_zi.png,1,1,zi,kitchen,k0_zi.png,c,1,1142,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,14,small,laundromat,coins.png,scaled,0,zi,classroom,c0_zi.png,1,1,zi,classroom,c2_zi.png,m,0,1090,65754,203129
180697,OSS,v6,1417,869,1920,1080,12-14-2022,15-59-56,1,15,small,kitchen,saltshaker.png,misscaled,0,zo,classroom,c0_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,1038,65754,203129
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,0,small,classroom,paperclip.png,scaled,0,zi,kitchen,k2_zi.png,1,0,zi,laundromat,l1_zi.png,c,0,1120,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,1,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b4_zo.png,1,0,zo,kitchen,k4_zo.png,c,0,795,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,2,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l4_zi.png,0,0,zo,classroom,c5_zo.png,m,1,758,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,3,small,laundromat,socks.png,scaled,1,zi,laundromat,l2_zi.png,0,1,zo,laundromat,l4_zo.png,c,1,698,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,4,large,kitchen,kettle.png,scaled,0,zo,classroom,c4_zo.png,0,1,zi,classroom,c0_zi.png,c,1,813,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,5,small,kitchen,sponge.png,scaled,0,zi,bathroom,b5_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,637,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,6,large,kitchen,pot.png,misscaled,0,zi,bathroom,b0_zi.png,1,1,zi,bathroom,b3_zi.png,c,1,607,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,7,large,classroom,computer.png,misscaled,0,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l0_zi.png,m,1,766,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,8,small,bathroom,nailclipper.png,misscaled,0,zo,classroom,c2_zo.png,1,1,zo,classroom,c0_zo.png,c,1,542,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,9,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b2_zo.png,0,0,zi,classroom,c5_zi.png,m,1,693,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,10,large,classroom,notebook.png,misscaled,1,zi,classroom,c1_zi.png,1,1,zi,classroom,c3_zi.png,c,1,685,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,11,small,classroom,binderclip.png,misscaled,1,zo,classroom,c1_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,746,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,12,large,laundromat,detergent.png,scaled,1,zo,laundromat,l1_zo.png,0,1,zi,laundromat,l5_zi.png,c,1,526,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,13,large,bathroom,loofah.png,scaled,0,zo,kitchen,k0_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,651,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,14,small,kitchen,spoon.png,misscaled,0,zo,bathroom,b1_zo.png,1,0,zo,classroom,c3_zo.png,m,1,659,60500,133861
482948,OSS,v6,1881,888,1920,1080,12-14-2022,15-13-46,1,15,large,kitchen,toaster.png,misscaled,1,zi,kitchen,k4_zi.png,0,1,zo,kitchen,k1_zo.png,c,1,705,60500,133861
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,0,small,bathroom,nailclipper.png,misscaled,0,zo,kitchen,k5_zo.png,1,1,zo,kitchen,k2_zo.png,c,1,971,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,1,large,bathroom,loofah.png,scaled,1,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b4_zo.png,c,1,650,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,2,small,classroom,paperclip.png,scaled,1,zi,classroom,c1_zi.png,0,0,zo,laundromat,l2_zo.png,m,1,1125,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,3,small,laundromat,coins.png,scaled,0,zi,kitchen,k0_zi.png,1,0,zi,classroom,c3_zi.png,m,1,1051,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,4,large,kitchen,kettle.png,scaled,0,zo,bathroom,b3_zo.png,0,1,zi,bathroom,b5_zi.png,c,1,1324,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,5,large,classroom,notebook.png,misscaled,0,zi,kitchen,k5_zi.png,0,0,zo,laundromat,l1_zo.png,m,1,825,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,6,large,classroom,powerstrip.png,misscaled,1,zi,classroom,c0_zi.png,1,1,zi,classroom,c4_zi.png,c,1,782,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,7,small,kitchen,saltshaker.png,misscaled,0,zo,classroom,c3_zo.png,0,0,zi,laundromat,l0_zi.png,m,1,631,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,8,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l2_zi.png,1,0,zi,classroom,c5_zi.png,m,1,701,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,9,small,classroom,binderclip.png,misscaled,1,zo,classroom,c2_zo.png,0,0,zi,kitchen,k2_zi.png,m,1,656,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,10,large,bathroom,tissuebox.png,misscaled,0,zi,laundromat,l3_zi.png,0,0,zo,classroom,c1_zo.png,m,1,590,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,11,large,bathroom,hairdryer.png,misscaled,1,zi,bathroom,b4_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,973,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,12,small,laundromat,socks.png,scaled,0,zi,kitchen,k3_zi.png,1,0,zi,bathroom,b0_zi.png,m,1,937,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,13,large,classroom,computer.png,scaled,0,zo,kitchen,k1_zo.png,1,1,zo,kitchen,k0_zo.png,c,1,636,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,14,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b0_zo.png,1,1,zo,bathroom,b1_zo.png,c,1,858,61927,167359
431576,OSS,v6,1970,1006,1970,1108,12-14-2022,16-18-26,1,15,large,kitchen,pot.png,scaled,1,zo,kitchen,k3_zo.png,1,1,zo,kitchen,k4_zo.png,c,1,983,61927,167359
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,0,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l5_zi.png,1,0,zi,kitchen,k2_zi.png,m,1,1075,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,1,small,classroom,eraser.png,scaled,0,zi,bathroom,b4_zi.png,0,1,zo,bathroom,b5_zo.png,c,1,940,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,2,large,laundromat,detergent.png,scaled,1,zo,laundromat,l5_zo.png,1,1,zo,laundromat,l2_zo.png,c,1,1086,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,3,large,classroom,notebook.png,misscaled,0,zi,kitchen,k3_zi.png,0,1,zo,kitchen,k0_zo.png,c,1,1219,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,4,small,bathroom,floss.png,scaled,0,zi,kitchen,k5_zi.png,1,0,zi,classroom,c0_zi.png,m,1,856,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,5,large,classroom,computer.png,scaled,0,zo,bathroom,b1_zo.png,1,1,zo,bathroom,b2_zo.png,c,1,1197,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,6,large,classroom,powerstrip.png,scaled,0,zo,laundromat,l0_zo.png,0,0,zi,bathroom,b1_zi.png,c,0,1605,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,7,large,bathroom,tissuebox.png,scaled,1,zo,bathroom,b3_zo.png,0,0,zi,classroom,c5_zi.png,m,1,995,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,8,large,bathroom,loofah.png,misscaled,1,zi,bathroom,b5_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,1196,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,9,small,classroom,paperclip.png,misscaled,1,zo,classroom,c5_zo.png,1,1,zo,classroom,c1_zo.png,c,1,1056,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,10,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k3_zo.png,1,0,zo,classroom,c2_zo.png,m,1,765,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,11,small,classroom,binderclip.png,misscaled,0,zo,bathroom,b4_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,960,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,12,small,laundromat,coins.png,scaled,1,zi,laundromat,l1_zi.png,0,1,zo,laundromat,l3_zo.png,c,1,839,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,13,small,bathroom,lipstick.png,misscaled,0,zo,kitchen,k2_zo.png,0,0,zi,classroom,c3_zi.png,m,1,894,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,14,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b0_zi.png,1,0,zi,classroom,c4_zi.png,m,1,824,65124,272558
691620,OSS,v6,1920,929,1920,1080,12-14-2022,16-15-16,3,15,large,kitchen,pot.png,misscaled,0,zi,classroom,c2_zi.png,0,1,zo,classroom,c3_zo.png,c,1,908,65124,272558
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,0,small,laundromat,socks.png,misscaled,0,zo,kitchen,k4_zo.png,0,0,zi,classroom,c4_zi.png,m,1,946,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,1,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k3_zo.png,1,1,zo,kitchen,k1_zo.png,c,1,535,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,2,large,laundromat,shorts.png,scaled,0,zo,kitchen,k5_zo.png,0,1,zi,kitchen,k3_zi.png,c,1,801,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,3,large,classroom,notebook.png,scaled,1,zo,classroom,c2_zo.png,1,0,zo,laundromat,l2_zo.png,c,0,776,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,4,large,classroom,computer.png,misscaled,0,zi,kitchen,k2_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,739,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,5,small,kitchen,sponge.png,misscaled,0,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l1_zo.png,m,0,631,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,6,small,kitchen,spoon.png,scaled,0,zi,bathroom,b4_zi.png,1,0,zi,classroom,c0_zi.png,m,1,809,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,7,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l2_zi.png,0,1,zo,laundromat,l3_zo.png,m,0,561,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,8,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l3_zi.png,1,0,zi,classroom,c3_zi.png,m,1,1039,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,9,small,laundromat,coins.png,scaled,0,zi,classroom,c1_zi.png,1,0,zi,bathroom,b5_zi.png,m,1,798,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,10,large,classroom,powerstrip.png,misscaled,1,zi,classroom,c2_zi.png,1,0,zi,bathroom,b2_zi.png,m,1,794,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,11,large,laundromat,shirt.png,scaled,1,zo,laundromat,l5_zo.png,0,0,zi,bathroom,b3_zi.png,m,1,690,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,12,large,kitchen,kettle.png,scaled,0,zo,classroom,c4_zo.png,0,1,zi,classroom,c5_zi.png,c,1,572,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,13,small,bathroom,floss.png,misscaled,1,zo,bathroom,b5_zo.png,1,0,zo,classroom,c1_zo.png,m,1,606,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,14,large,bathroom,hairdryer.png,misscaled,0,zi,kitchen,k0_zi.png,1,0,zi,laundromat,l5_zi.png,m,1,694,61164,222424
945663,OSS,v6,1476,711,1476,830,12-14-2022,17-30-57,2,15,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b1_zi.png,1,1,zi,bathroom,b0_zi.png,c,1,568,61164,222424
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,0,large,kitchen,pot.png,misscaled,1,zi,kitchen,k3_zi.png,0,0,zo,laundromat,l5_zo.png,c,0,1467,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,1,large,kitchen,kettle.png,scaled,1,zo,kitchen,k2_zo.png,0,0,zi,bathroom,b2_zi.png,m,1,1658,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,2,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b1_zo.png,1,1,zo,bathroom,b3_zo.png,m,0,920,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,3,large,bathroom,hairdryer.png,misscaled,0,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l1_zi.png,m,0,1004,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,4,small,kitchen,saltshaker.png,misscaled,0,zo,classroom,c1_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,1150,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,5,small,laundromat,coins.png,misscaled,1,zo,laundromat,l0_zo.png,0,1,zi,laundromat,l3_zi.png,c,1,706,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,6,small,kitchen,spoon.png,scaled,1,zi,kitchen,k2_zi.png,0,0,zo,laundromat,l3_zo.png,m,1,810,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,7,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b1_zi.png,1,0,zi,classroom,c0_zi.png,m,1,958,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,8,large,classroom,computer.png,scaled,1,zo,classroom,c0_zo.png,1,1,zo,classroom,c3_zo.png,c,1,1202,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,9,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l5_zi.png,0,0,zo,classroom,c4_zo.png,m,1,812,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,10,large,laundromat,detergent.png,scaled,0,zo,bathroom,b0_zo.png,1,1,zo,bathroom,b4_zo.png,c,1,1103,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,11,large,classroom,notebook.png,scaled,0,zo,laundromat,l4_zo.png,1,0,zo,kitchen,k0_zo.png,m,1,814,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,12,small,bathroom,floss.png,misscaled,0,zo,kitchen,k5_zo.png,0,0,zi,classroom,c2_zi.png,m,1,1091,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,13,small,classroom,eraser.png,scaled,0,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l2_zi.png,c,1,1036,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,14,large,laundromat,shorts.png,misscaled,0,zi,classroom,c4_zi.png,0,0,zo,bathroom,b2_zo.png,m,1,813,65740,130714
188369,OSS,v6,1596,1202,2560,1440,12-14-2022,15-47-51,1,15,small,classroom,paperclip.png,scaled,0,zi,bathroom,b0_zi.png,1,1,zi,bathroom,b4_zi.png,c,1,651,65740,130714
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,0,large,classroom,computer.png,misscaled,1,zi,classroom,c0_zi.png,1,0,zi,kitchen,k5_zi.png,c,0,1040,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,1,small,classroom,paperclip.png,scaled,0,zi,bathroom,b4_zi.png,0,0,zo,kitchen,k1_zo.png,m,1,902,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,2,large,laundromat,shorts.png,scaled,0,zo,classroom,c4_zo.png,0,1,zi,classroom,c3_zi.png,m,0,962,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,3,large,classroom,powerstrip.png,misscaled,0,zi,laundromat,l5_zi.png,0,0,zo,bathroom,b5_zo.png,m,1,955,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,4,small,classroom,eraser.png,scaled,1,zi,classroom,c5_zi.png,0,1,zo,classroom,c0_zo.png,c,1,593,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,5,large,laundromat,shirt.png,misscaled,0,zi,classroom,c2_zi.png,0,0,zo,bathroom,b1_zo.png,m,1,622,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,6,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l0_zi.png,1,1,zi,laundromat,l1_zi.png,c,1,540,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,7,small,bathroom,nailclipper.png,scaled,1,zi,bathroom,b2_zi.png,0,0,zo,classroom,c2_zo.png,m,1,739,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,8,small,laundromat,tidepod.png,misscaled,0,zo,bathroom,b0_zo.png,0,1,zi,bathroom,b5_zi.png,m,0,886,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,9,large,bathroom,loofah.png,scaled,1,zo,bathroom,b2_zo.png,1,1,zo,bathroom,b4_zo.png,c,1,782,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,10,large,kitchen,kettle.png,scaled,0,zo,laundromat,l1_zo.png,0,1,zi,laundromat,l3_zi.png,m,0,900,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,11,small,kitchen,spoon.png,misscaled,0,zo,laundromat,l2_zo.png,0,0,zi,bathroom,b0_zi.png,m,1,768,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,12,small,laundromat,socks.png,misscaled,1,zo,laundromat,l4_zo.png,1,0,zo,kitchen,k3_zo.png,m,1,844,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,13,large,kitchen,pot.png,scaled,1,zo,kitchen,k5_zo.png,1,0,zo,laundromat,l0_zo.png,m,1,1044,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,14,small,kitchen,sponge.png,scaled,0,zi,bathroom,b3_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,972,63436,260797
262576,OSS,v6,1114,1149,2240,1260,12-14-2022,14-59-49,2,15,small,classroom,binderclip.png,misscaled,1,zo,classroom,c5_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,805,63436,260797
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,0,large,classroom,computer.png,misscaled,0,zi,bathroom,b3_zi.png,0,0,zo,kitchen,k2_zo.png,m,1,674,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,1,large,classroom,notebook.png,misscaled,1,zi,classroom,c2_zi.png,1,1,zi,classroom,c0_zi.png,c,1,675,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,2,small,kitchen,spoon.png,scaled,1,zi,kitchen,k5_zi.png,1,1,zi,kitchen,k2_zi.png,c,1,766,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,3,small,bathroom,lipstick.png,misscaled,0,zo,kitchen,k5_zo.png,0,0,zi,classroom,c4_zi.png,m,1,532,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,4,large,kitchen,pot.png,misscaled,1,zi,kitchen,k4_zi.png,1,0,zi,classroom,c1_zi.png,m,1,616,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,5,large,classroom,powerstrip.png,scaled,1,zo,classroom,c5_zo.png,1,1,zo,classroom,c2_zo.png,c,1,725,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,6,small,classroom,paperclip.png,scaled,0,zi,bathroom,b4_zi.png,0,1,zo,bathroom,b0_zo.png,c,1,699,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,7,small,kitchen,sponge.png,scaled,1,zi,kitchen,k0_zi.png,0,1,zo,kitchen,k1_zo.png,c,1,659,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,8,large,laundromat,shirt.png,misscaled,0,zi,classroom,c5_zi.png,1,1,zi,classroom,c3_zi.png,c,1,637,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,9,small,laundromat,socks.png,misscaled,0,zo,kitchen,k3_zo.png,1,0,zo,classroom,c4_zo.png,m,1,638,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,10,large,kitchen,toaster.png,scaled,0,zo,bathroom,b5_zo.png,0,0,zi,laundromat,l3_zi.png,m,1,608,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,11,large,laundromat,detergent.png,scaled,1,zo,laundromat,l4_zo.png,1,1,zo,laundromat,l3_zo.png,c,1,679,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,12,small,bathroom,floss.png,misscaled,1,zo,bathroom,b2_zo.png,0,1,zi,bathroom,b1_zi.png,c,1,744,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,13,small,laundromat,coins.png,misscaled,1,zo,laundromat,l2_zo.png,1,1,zo,laundromat,l5_zo.png,c,1,801,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,14,small,kitchen,saltshaker.png,scaled,0,zi,bathroom,b5_zi.png,1,1,zi,bathroom,b2_zi.png,c,1,698,59101,209020
102436,OSS,v6,1366,635,1366,768,12-14-2022,15-31-16,2,15,large,laundromat,shorts.png,scaled,0,zo,kitchen,k0_zo.png,1,1,zo,kitchen,k4_zo.png,c,1,683,59101,209020
